,id,down_time,up_time,action_time,event_id,cursor_position,word_count,total_duration,Input,"Move From [0, 158] To [234, 392]","Move From [0, 1] To [590, 591]","Move From [0, 75] To [1, 76]","Move From [1041, 1121] To [1496, 1576]","Move From [1061, 1126] To [1306, 1371]","Move From [114, 140] To [272, 298]","Move From [1144, 1147] To [1142, 1145]","Move From [13, 65] To [9, 61]","Move From [1306, 1371] To [1061, 1126]","Move From [134, 169] To [122, 157]","Move From [1361, 1362] To [1358, 1359]","Move From [1386, 1450] To [1445, 1509]","Move From [140, 272] To [299, 431]","Move From [1455, 1557] To [1323, 1425]","Move From [164, 165] To [153, 154]","Move From [1651, 1769] To [1565, 1683]","Move From [1766, 1968] To [1861, 2063]","Move From [186, 187] To [184, 185]","Move From [1861, 2063] To [1766, 1968]","Move From [2091, 2179] To [252, 340]","Move From [213, 302] To [902, 991]","Move From [218, 220] To [206, 208]","Move From [2268, 2275] To [2247, 2254]","Move From [274, 314] To [299, 339]","Move From [284, 292] To [282, 290]","Move From [287, 289] To [285, 287]","Move From [289, 355] To [562, 628]","Move From [382, 437] To [458, 513]","Move From [408, 414] To [390, 396]","Move From [442, 524] To [296, 378]","Move From [460, 461] To [465, 466]","Move From [460, 465] To [925, 930]","Move From [51, 86] To [109, 144]","Move From [565, 743] To [669, 847]","Move From [61, 136] To [0, 75]","Move From [623, 632] To [624, 633]","Move From [624, 625] To [845, 846]","Move From [669, 847] To [565, 743]","Move From [747, 960] To [1041, 1254]","Move From [75, 134] To [304, 363]","Move From [810, 906] To [816, 912]","Move From [905, 1314] To [907, 1316]","Move From [923, 1077] To [340, 494]","Move From [944, 1102] To [1050, 1208]","Move From [999, 1000] To [1000, 1001]",Nonproduction,Paste,Remove/Cut,Replace,down_event,up_event,text_change
1380,9061574e,2301380347,2301622326,100.32296849087894,2412,954,182,241979,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,398,1,274,274,1972
1381,90911337,2550798017,2551128914,72.54922166191625,4561,2892,507,330897,3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,644,4,665,665,4437
1382,909354fd,2898150538,2898577047,111.73932407649987,3817,2851,518,426509,3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,439,0,580,580,3726
1383,90b4a05d,3824571127,3825131752,140.75445643986944,3983,2160,512,560625,3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,473,0,677,677,3854
1384,9116f319,1513209045,1513490181,130.70013947001394,2151,1701,298,281136,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,205,0,342,342,2110
1385,911a0eed,2110843647,2111070344,85.1924088688463,2661,1867,243,226697,2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,285,0,286,286,2444
1386,91298a75,2842583357,2842981210,113.05853935777209,3519,1847,314,397853,2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2,715,0,444,444,3361
1387,91849925,1669760778,1670056680,98.01324942033786,3019,2654,435,295902,2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,150,0,495,495,2949
1388,918a665d,1843382877,1843596292,89.10855949895615,2395,1954,339,213415,2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,165,0,389,389,2291
1389,92122c61,4659173140,4659660153,102.48590067340068,4752,2551,413,487013,3629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,1,916,1,572,572,4547
1390,9238a345,1005936860,1006069132,93.74344436569808,1411,1135,211,132272,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,91,0,234,234,1315
1391,923ca962,2186817484,2187268498,127.47710570944037,3538,2302,470,451014,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,281,1,534,534,3152
1392,9259b9ef,3365503978,3365723453,64.11773298276366,3423,1817,300,219475,2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,656,0,408,408,3130
1393,929b792b,3426438100,3426713823,76.18762088974854,3619,2278,393,275723,2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,589,0,493,493,3451
1394,92aedf7d,2353540231,2353760043,93.69650468883205,2346,1565,256,219812,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,1,153,2,308,308,1921
1395,93254e05,2735316729,2735712712,145.2615553925165,2726,1397,220,395983,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,519,4,344,344,2633
1396,93274056,3196423513,3196891653,107.5689338235294,4352,2582,445,468140,3413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,842,0,603,603,4255
1397,932df7b4,3371627694,3372083775,107.38898045679304,4247,2322,407,456081,2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,0,392,0,456,456,3233
1398,93348ad7,2776867654,2777172605,67.45211236452113,4521,2739,453,304951,3359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,623,1,564,564,3983
1399,9347ef4c,2164084935,2164254114,91.84527687296416,1842,920,155,169179,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,224,0,215,215,1367
1400,934d3907,4848255498,4848885586,115.95288921604711,5434,3922,681,630088,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1,705,0,798,798,5306
1401,935529e4,4484820966,4485226780,77.68261868300154,5224,4310,861,405814,4726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2,419,0,939,939,5147
1402,9387663a,412822596,412960685,105.57262996941895,1308,1108,201,138089,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,91,0,217,217,1290
1403,93e42795,3796675025,3797612751,157.07303182579565,5970,4775,835,937726,5328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,468,2,927,927,5798
1404,93eb72ae,7326838098,7327499888,85.85755059678256,7708,4268,686,661790,5822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,1416,4,914,914,7242
1405,945ef4cd,1008631268,1008836606,92.78716674197922,2213,1523,229,205338,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,261,1,318,318,2064
1406,946479b3,316909888,317092397,119.67803278688524,1525,1146,203,182509,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,107,0,223,223,1357
1407,9482dac7,3503249472,3503737249,117.48000963391137,4152,2093,205,487777,3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,670,0,1836,1836,3761
1408,949b4349,2139862795,2140104099,106.34817100044073,2269,1503,269,241304,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,308,0,310,310,2119
1409,94dc3440,2078981702,2079164874,76.89840470193116,2382,1620,271,183172,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,234,0,382,382,2163
1410,94dc4f03,1694121268,1694355545,91.19384974698326,2569,1895,357,234277,2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,229,0,424,424,2353
1411,94f762ff,4105340776,4106120625,132.40220713073006,5890,3088,526,779849,4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,0,919,0,756,756,5244
1412,954b0e6c,6241065047,6241611674,79.74135667396061,6855,1254,219,546627,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4067,1,684,5,365,365,2788
1413,95539d95,7181129278,7181514059,74.54106935296397,5162,1683,286,384781,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3102,0,131,14,341,341,2060
1414,955e30d1,1842868597,1843124489,103.55807365439094,2471,1603,285,255892,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,402,0,351,351,2406
1415,955ea377,3674184763,3674562745,73.83903106075405,5119,2402,401,377982,3354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,0,768,3,561,561,4125
1416,95acfe17,203054876,203082734,65.24121779859485,427,363,67,27858,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,26,0,71,71,415
1417,95bae1f0,3381033827,3381492607,113.11143984220907,4056,2455,424,458780,3331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,664,0,548,548,3995
1418,95c6b90e,2952299189,2952611613,89.0350527215731,3509,2489,452,312424,2756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,267,0,544,544,3023
1419,95d8de34,3392591051,3392846658,67.92638851979804,3763,3006,592,255607,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,344,0,664,664,3694
1420,960d5df5,4725772574,4726193851,83.40467234211047,5051,3287,566,421277,4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,656,8,736,736,4962
1421,963b9bc1,2759134721,2759314999,62.40152301834545,2889,1743,266,180278,2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,380,3,336,336,2602
1422,9654cf12,2604081894,2604445055,97.17982338774418,3737,2922,479,363161,3282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,304,5,529,529,3591
1423,967a0499,784318404,784514813,99.14639071176174,1981,1408,253,196409,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,242,0,299,299,1922
1424,96bb51b6,1638163973,1638450736,112.19209702660407,2556,2022,327,286763,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,153,3,370,370,2343
1425,96d0af80,3310268262,3310714386,110.3447934701954,4043,1958,351,446124,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,1,532,19,454,454,3406
1426,96d5d232,3321913221,3322183569,77.59701492537313,3484,3191,606,270348,3294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,100,0,632,632,3394
1427,96d9d49e,1767571261,1767794042,72.47267404033832,3074,2401,419,222781,2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,195,3,455,455,2824
1428,96e4825f,5747376139,5748204677,138.69065952460662,5974,3913,722,828538,4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,879,5,905,905,5744
1429,96efda3b,2389425235,2389701330,102.25740740740741,2700,1263,232,276095,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,0,90,4,273,273,1480
1430,96ff9891,492354561,492527609,95.87146814404431,1805,1232,212,173048,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,254,0,248,248,1740
1431,972581fa,1057940970,1058116876,89.33773489080751,1969,1744,288,175906,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,94,0,459,459,1934
1432,978aa7a7,2153442229,2153694818,96.5923518164436,2615,1950,337,252589,2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,237,0,386,386,2486
1433,9790b0fa,3564130256,3564517655,111.28957196207986,3481,2471,380,387399,2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,459,1,450,450,3414
1434,979e6e7e,2059952170,2060220703,104.85474424053105,2561,1518,283,268533,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,327,8,357,357,2299
1435,97bb1cdc,1450685632,1450872252,99.10780669144981,1883,1189,205,186620,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,142,1,265,265,1500
1436,97dcb8b2,2402182113,2402505641,98.33677811550152,3290,2321,439,323528,2903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,296,0,515,515,3199
1437,98058f5d,5265147105,5266093940,133.01980893509412,7118,4643,805,946835,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,1000,1,969,969,6651
1438,9824217b,1019775795,1019927265,94.43266832917706,1604,1253,212,151470,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,118,0,260,260,1473
1439,986b594d,4529573518,4529930637,77.8715656345399,4586,1673,283,357119,3267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,1,1005,12,548,548,4285
1440,98e0b921,3698704478,3699141536,89.61615747385687,4877,3024,531,437058,3999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,4,713,0,866,866,4716
1441,98ea47d5,2216270639,2216510861,96.2813627254509,2495,1630,304,240222,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,253,8,355,355,2298
1442,99067006,1838507816,1838779447,105.69299610894942,2570,1716,316,271631,2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,272,4,390,390,2485
1443,99087dfb,486953490,487135674,91.78035264483627,1985,1573,292,182184,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,194,0,343,343,1961
1444,991029d7,5417621590,5418173035,109.47885646217986,5037,2006,287,551445,3197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,1492,0,362,362,4689
1445,991b0a60,704833056,705034546,97.01011073663939,2077,1568,317,201490,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,121,0,336,336,1893
1446,9923f86b,3459007179,3459437730,91.04482977373652,4729,2395,406,430551,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249,1,413,4,509,509,3480
1447,9943adf2,2052211835,2052539738,127.5887159533074,2570,1422,272,327903,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,2,355,0,352,352,2116
1448,9944b4c5,786778846,786967341,101.1239270386266,1864,1473,264,188495,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,59,0,273,273,1592
1449,994c1a12,2357701367,2357911784,89.7683447098976,2344,2005,365,210417,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,135,0,393,393,2275
1450,994f202a,2057939961,2058101512,64.31170382165605,2512,1737,324,161551,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,333,0,406,406,2449
1451,995c445c,4055975615,4056266578,75.5944401143154,3849,2356,383,290963,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,481,6,470,470,3516
1452,995e2389,3138877310,3139101112,50.77177858439202,4408,2533,421,223802,3397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,865,0,560,560,4262
1453,999246d1,2425054785,2425256671,89.36963258078796,2259,1271,257,201886,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,357,0,316,316,2096
1454,9999c95a,1128503477,1128694890,149.30811232449298,1282,1111,201,191413,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,63,0,229,229,1237
1455,99d9c99c,2533877737,2534176021,103.67883211678833,2877,2401,435,298284,2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,191,0,472,472,2785
1456,9a2ed914,5632486603,5632879523,71.32328916318751,5509,3585,613,392920,4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,842,4,773,773,5433
1457,9a6032c9,6118674450,6119471779,120.06158711037494,6641,4167,757,797329,4938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,0,769,0,918,918,5707
1458,9a66339b,4126741183,4127135378,87.0187637969095,4530,3293,524,394195,3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,575,1,655,655,4457
1459,9a89a9bd,1452574148,1452730618,86.2568908489526,1814,1269,225,156470,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,179,0,279,279,1735
1460,9ab68076,1304419418,1304603287,95.46677050882658,1926,1607,288,183869,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,86,0,363,363,1785
1461,9ad6f093,2523991055,2524180157,89.19905660377358,2120,1194,204,189102,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,411,0,310,310,2016
1462,9af2bc7c,4093183218,4093506341,72.9561977873109,4429,3430,587,323123,3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,456,0,674,674,4342
1463,9af83860,3062823257,3063518571,124.8767959770115,5568,4134,697,695314,4767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,635,1,785,785,5403
1464,9b1f39a7,2446985268,2447213557,67.42144122858831,3386,1943,309,228289,2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,664,0,414,414,3280
1465,9b3a64d9,5252851912,5253322017,84.96385324417133,5533,2722,459,470105,3513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,1,854,0,598,598,4368
1466,9bb707cb,917414550,917603362,87.05025357307515,2169,1221,208,188812,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,333,0,370,370,1887
1467,9bc6e6cc,2577189993,2577534562,114.05792783846408,3021,1748,253,344569,2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,346,0,600,600,2473
1468,9c4404a6,1994056123,1994196661,85.3296903460838,1647,1370,263,140538,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2,85,0,293,293,1539
